N	i	pyomo_ipopt	pyomo_status	pyomo_message	scipy_cobyla	scipy_status	scipy_message	equal_answers	RTO_pyomo	RTO_scipy	MARGIN_pyomo	MARGIN_scipy
245	7	0.17155	ok	optimal	54.78875	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	45906.155	45094.262	7730.151	7741.857
245	8	0.24826	ok	optimal	60.22322	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	48118.827	46587.649	8988.87	8995.368
245	9	0.17169	ok	optimal	65.451	2	Maximum number of function evaluations has been exceeded.	True	45649.066	45106.673	7700.813	7743.396
245	10	0.17297	ok	optimal	62.53292	2	Maximum number of function evaluations has been exceeded.	True	43834.895	43151.674	6986.69	6987.007
245	11	0.1851	ok	optimal	62.98757	2	Maximum number of function evaluations has been exceeded.	True	48703.809	47928.942	8332.053	8339.672
245	12	0.17384	ok	optimal	23.19102	5	NaN result encountered.	True	45556.324	43960.948	7254.827	7304.472
245	13	0.16415	ok	optimal	4.63206	5	NaN result encountered.	True	46946.014	44509.852	7875.706	7975.864
245	14	0.18227	ok	optimal	0.82718	5	NaN result encountered.	True	49508.311	46066.4	9103.116	9801.832
245	15	0.30264	ok	optimal	62.92601	2	Maximum number of function evaluations has been exceeded.	True	46757.141	46317.008	8142.557	8224.091
245	16	0.17698	ok	optimal	57.81156	2	Maximum number of function evaluations has been exceeded.	True	44443.263	43072.065	7303.163	7304.299
245	17	0.17705	ok	optimal	62.8804	2	Maximum number of function evaluations has been exceeded.	True	50083.955	48278.207	8977.8	8986.94
245	18	0.17498	ok	optimal	0.71785	5	NaN result encountered.	True	48154.57	44098.256	8290.935	8639.098
245	19	0.17639	ok	optimal	0.70182	5	NaN result encountered.	True	44354.561	41994.888	7466.293	7710.689
245	20	0.18229	ok	optimal	1.52781	5	NaN result encountered.	True	48018.162	45968.792	8611.67	8617.989
245	21	0.17455	ok	optimal	59.00167	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	49793.399	48930.679	9696.82	9699.644
245	22	0.16072	ok	optimal	57.29882	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	44563.534	43599.958	7796.252	7797.194
245	23	0.17256	ok	optimal	59.09835	2	Maximum number of function evaluations has been exceeded.	True	48723.968	48232.57	7819.569	7869.238
245	24	0.15766	ok	optimal	0.70785	5	NaN result encountered.	True	46102.364	43398.755	7641.931	8047.231
245	25	0.17742	ok	optimal	0.95805	5	NaN result encountered.	True	43917.943	41522.712	7926.848	7999.388
245	26	0.15623	ok	optimal	0.67809	5	NaN result encountered.	True	45926.941	42717.816	7871.253	8691.404
245	27	0.15914	ok	optimal	0.67559	5	NaN result encountered.	True	44808.706	40797.644	7349.211	8330.383
245	28	0.15845	ok	optimal	51.4404	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	51175.163	48258.112	8287.045	8294.848
245	29	0.15086	ok	optimal	51.44365	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	47180.931	45338.352	8343.627	8349.949
250	0	0.23488	ok	optimal	0.65689	5	NaN result encountered.	True	52397.499	48925.223	9140.417	9818.515
250	1	0.1633	ok	optimal	0.66524	5	NaN result encountered.	True	48946.596	48323.227	8651.838	8959.308
250	2	0.18777	ok	optimal	0.78619	5	NaN result encountered.	True	47343.23	43749.219	8129.402	8282.681
250	3	0.1714	ok	optimal	58.16709	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	44851.071	44563.557	8838.898	8902.936
250	4	0.1463	ok	optimal	59.24936	2	Maximum number of function evaluations has been exceeded.	True	48819.96	48117.59	8582.295	8646.927
250	5	0.17339	ok	optimal	69.82784	2	Maximum number of function evaluations has been exceeded.	True	47200.093	47011.124	8556.378	8573.926
250	6	0.17188	ok	optimal	57.99152	2	Maximum number of function evaluations has been exceeded.	True	51895.326	50543.829	9025.534	9028.842
250	7	0.1645	ok	optimal	56.57733	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	47480.033	45019.65	7960.054	7982.503
250	8	0.15928	ok	optimal	54.69899	2	Maximum number of function evaluations has been exceeded.	True	49358.961	48260.243	9045.989	9113.387
250	9	0.15645	ok	optimal	54.58933	2	Maximum number of function evaluations has been exceeded.	True	46056.564	45371.673	7798.128	7798.419
250	10	0.20892	ok	optimal	58.08115	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	45509.284	43845.525	8046.71	8088.593
250	11	0.15242	ok	optimal	53.79547	2	Maximum number of function evaluations has been exceeded.	True	49848.378	49446.498	8785.237	8802.322
250	12	0.1452	ok	optimal	54.57848	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	47128.946	44954.89	7768.554	7771.474
250	13	0.24463	ok	optimal	57.32919	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	47411.832	45171.321	8814.656	8823.918
250	14	0.18223	ok	optimal	1.88937	5	NaN result encountered.	True	50293.894	47698.871	9371.499	9406.454
250	15	0.17753	ok	optimal	63.27778	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	48240.03	46623.231	8756.789	8810.219
250	16	0.18137	ok	optimal	59.26909	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	45410.38	43698.477	7334.002	7350.393
250	17	0.16427	ok	optimal	55.99095	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	50142.995	47971.454	9457.158	9466.257
250	18	0.15512	ok	optimal	0.8059	5	NaN result encountered.	True	48445.149	44786.927	8122.929	8497.14
